Price,Miles,Trim,Year,Vin,City,State
36991,21597,M240i,2018,WBA2J5C55JVC07613,Colma,CA
36000,50005,M240i,2017,WBA2G1C57HV638792,Round Rock,TX
39966,20097,M240i,2018,WBA2J5C52JVC07066,Baton Rouge,LA
42988,16921,M240i,2019,WBA2J5C52KVC07862,Pensacola,FL
34360,40750,M240i,2017,WBA2L1C30HV666556,Buena Park,CA
36980,27815,M240i,2018,WBA2N1C50JVC28365,Austin,TX
38999,33977,M240i,2018,WBA2N1C54JVC27963,Vista,CA
36975,16717,M240i,2017,WBA2L1C38HV666899,Gainesville,FL
41961,8570,M240i,2019,WBA2J5C50KVC07746,Highlands Ranch,CO
48999,15558,M240i,2020,WBA2N1C07L7E75958,Medford,OR
31999,47885,M240i,2017,WBA2G1C51HV638898,Houston,TX
33990,38323,M240i,2017,WBA2G1C35HV639261,Little Rock,AR
39100,16326,M240i,2019,WBA2J5C50KVC07942,Whittier,CA
41995,28624,M240i,2018,WBA2N1C51JVC28441,Weston,FL
49402,20000,M240i,2019,WBA2N1C52KVC28479,Ocala,FL
42895,9373,M240i,2018,WBA2J5C57JVB28007,Shrewsbury,MA
49850,8151,M240i,2020,WBA2N1C07L7D76377,Saint Louis,MO
48901,14670,M240i,2020,WBA2J5C05L7E00792,Knoxville,TN
32946,51008,M240i,2017,WBA2G1C36HV639317,Fort Walton Beach,FL
33997,45346,M240i,2018,WBA2J5C59JVB28073,Santa Fe,NM
33000,45177,M240i,2017,WBA2G1C58HV638932,Riverside,CA
38571,18280,M240i,2018,WBA2J5C51JVC07611,Tampa,FL
33999,57295,M240i,2017,WBA2G1C56HV665157,Bethany,CT
28491,94854,M240i,2017,WBA2G1C3XHV665497,Naperville,IL
45999,11667,M240i,2020,WBA2N1C01L7D97239,Mckinney,TX
48707,17212,M240i,2020,WBA2N1C05L7E20330,Silver Spring,MD
34950,32054,M240i,2017,WBA2G1C58HV638770,South San Francisco,CA
34995,49866,M240i,2017,WBA2L1C56HV666319,Hayward,CA
51976,12441,M240i,2020,WBA2N1C05L7E03222,Palm Harbor,FL
37999,32409,M240i,2018,WBA2J5C54JVC07179,Stafford,TX
46998,16171,M240i,2020,WBA2J5C01L7D82811,Katy,TX
38967,24999,M240i,2017,WBA2G1C56HV638928,Sarasota,FL
48991,4542,M240i,2019,WBA2J5C55K7D34318,Louisville,KY
33883,31770,M240i,2018,WBA2N1C56JVC28855,Orlando,FL
58997,10803,M240i,2021,WBA2J5C05M7G46663,Knoxville,TN
