Price,Miles,Trim,Year,Vin,City,State
56977,2576,M340i,2021,3MW5U7J04M8B77371,Beaumont,TX
54994,7164,M340i,2021,3MW5U7J02M8B55577,Sacramento,CA
48888,17003,M340i,2020,WBA5U7C04LA234118,Escondido,CA
51830,21982,M340i,2020,WBA5U7C08LA232470,Newport Beach,CA
52999,14396,M340i,2020,WBA5U7C09LAF53968,Vista,CA
53993,3362,M340i,2021,3MW5U7J01M8B77635,Houston,TX
51440,2637,M340i,2020,WBA5U7C09LA286652,Albuquerque,NM
52999,8207,M340i,2020,WBA5U7C03LAF54176,Sacramento,CA
48988,20492,M340i,2020,WBA5U7C09LFH17058,North Charleston,SC
51995,7554,M340i,2020,3MW5U7J03L8B45493,Selma,TX
50888,21415,M340i,2020,WBA5U7C08LFH13213,Grapevine,TX
49995,5546,M340i,2020,WBA5U7C01LFH64326,Glendale,AZ
49884,11311,M340i,2020,WBA5U7C06LFH61292,MEDFORD,OR
48977,31919,M340i,2020,WBA5U7C06LFH62121,Eugene,OR
54738,6312,M340i,2020,3MW5U7J02L8B27101,Kansas City,MO
51997,9356,M340i,2020,WBA5U7C04LFH16528,San Jose,CA
47507,20430,M340i,2020,WBA5U7C05LFH30101,Franklin,TN
53576,19295,M340i,2020,WBA5U7C02LAF53987,Tampa,FL
49577,15151,M340i,2020,WBA5U7C08LFH65067,Mckinney,TX
49800,17550,M340i,2020,WBA5U7C03LFH01292,Scottsdale,AZ
51895,22400,M340i,2020,WBA5U7C04LA286798,Winter Park,FL
48995,17770,M340i,2020,WBA5U7C00LFH38459,Peoria,AZ
56987,3506,M340i,2021,3MW5U7J09M8B55379,Fairfield,CA
48999,23577,M340i,2020,WBA5U7C04LAF54185,Bradenton,FL
46998,33970,M340i,2020,WBA5U7C05LA234452,Irondale,AL
56977,2576,M340i,2021,3MW5U7J04M8B77371,Beaumont,TX
51888,15252,M340i,2020,WBA5U7C00LAF54412,Phoenix,AZ
54698,8820,M340i,2020,WBA5U7C04LAF53960,Belmont,CA
48150,14050,M340i,2020,WBA5U7C0XLFH31826,Whittier,CA
53854,13803,M340i,2020,3MW5U7J00L8B25993,Ocala,FL
51900,27796,M340i,2020,WBA5U7C05LAF54079,Palm Harbor,FL
54994,7164,M340i,2021,3MW5U7J02M8B55577,Sacramento,CA
